ActivityID,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
5,-0.3388671875,2.40234375,9.4921875,0.114013671875,-1.115234375,-0.232177734375
5,0.136474609375,2.314453125,9.328125,-0.01491546630859375,0.319580078125,0.372802734375
5,0.12213134765625,1.9443359375,9.5625,-1.2861328125,0.367431640625,0.120361328125
5,0.640625,2.314453125,9.7109375,-1.078125,-0.08843994140625,-0.0063934326171875
5,-3.30078125,0.60693359375,8.265625,-0.43994140625,0.6669921875,0.05218505859375
5,-2.515625,-2.330078125,9.859375,-0.9140625,0.10333251953125,-0.007457733154296875
5,-4.77734375,-2.6484375,9.234375,0.501953125,0.15869140625,0.4814453125
5,-5.2734375,1.1513671875,9.6015625,0.307861328125,0.495361328125,-0.0511474609375
5,-4.76953125,-2.19921875,7.30859375,0.4921875,0.0159759521484375,0.1746826171875
5,-5.25390625,-3.21875,8.4765625,-0.1629638671875,0.007457733154296875,0.10650634765625
5,-6.74609375,-2.791015625,7.890625,-0.3515625,0.388916015625,-0.1097412109375
5,-4.83984375,-1.22265625,8.2421875,-0.10760498046875,0.220458984375,-0.1864013671875
5,-5.203125,-1.1943359375,8.0703125,-0.273681640625,0.034088134765625,-0.04046630859375
5,-5.99609375,-1.2021484375,7.58203125,-0.04473876953125,0.0543212890625,0.0181121826171875
5,-6.0390625,-1.818359375,7.33984375,-0.01384735107421875,0.03729248046875,-0.00959014892578125
5,-5.64453125,-1.9248046875,7.640625,0.047943115234375,0.00852203369140625,-0.00852203369140625
5,-5.9765625,-2.111328125,7.546875,0.1331787109375,0.0394287109375,-0.01491546630859375
5,-6.06640625,-1.822265625,7.46484375,0.0543212890625,0.0660400390625,0.03729248046875
5,-5.96484375,-1.7294921875,7.51953125,0.00852203369140625,0.08306884765625,0.04473876953125
5,-5.953125,-1.5458984375,7.46875,0.036224365234375,0.0181121826171875,0.055389404296875
5,-6.10546875,-1.88671875,7.42578125,-0.0394287109375,0.050079345703125,0.034088134765625
5,-5.984375,-1.9443359375,7.44921875,0.05218505859375,0.08734130859375,0.010650634765625
5,-5.97265625,-1.580078125,7.46484375,0.020233154296875,0.0660400390625,-0.00852203369140625
5,-6.1171875,-1.7578125,7.38671875,-0.050079345703125,0.08416748046875,-0.0170440673828125
5,-6.1875,-1.6787109375,7.20703125,-0.0266265869140625,0.102294921875,-0.034088134765625
5,-6.27734375,-1.5966796875,7.375,-0.0276947021484375,0.0266265869140625,-0.02557373046875
5,-6.40234375,-1.638671875,7.359375,-0.05218505859375,-0.0159759521484375,-0.004261016845703125
5,-6.51171875,-1.7275390625,7.1328125,-0.04046630859375,-0.01171875,-0.020233154296875
5,-6.3203125,-1.7138671875,7.2265625,-0.0660400390625,-0.05645751953125,-0.034088134765625
5,-6.41796875,-1.6572265625,7.2578125,-0.05645751953125,-0.09478759765625,0.0021305084228515625
5,-6.32421875,-1.9345703125,7.13671875,-0.0266265869140625,-0.02557373046875,-0.00319671630859375
5,-6.27734375,-2.044921875,7.19140625,-0.012786865234375,-0.0053253173828125,-0.004261016845703125
5,-6.2421875,-1.96484375,7.31640625,-0.15771484375,-0.0287628173828125,0.03302001953125
5,-6.22265625,-1.9921875,7.24609375,0.03515625,-0.00319671630859375,0.0010652542114257812
5,-6.09375,-1.912109375,7.28515625,0.00852203369140625,-0.0287628173828125,0.0191802978515625
5,-6.24609375,-2.166015625,7.28125,0.061798095703125,0.0021305084228515625,0.0628662109375
5,-6.125,-2.1015625,7.2109375,0.07244873046875,-0.020233154296875,0.031951904296875
5,-6.19921875,-2.123046875,7.3046875,0.00959014892578125,-0.036224365234375,0.055389404296875
5,-6.24609375,-1.853515625,7.24609375,0.022369384765625,0.0181121826171875,0.07562255859375
5,-6.16015625,-1.701171875,7.34765625,-0.038360595703125,0.0745849609375,0.09478759765625
5,-6.1171875,-1.845703125,7.3125,0.114013671875,0.0191802978515625,0.0021305084228515625
5,-6.2265625,-1.720703125,7.2734375,0.1566162109375,0.0287628173828125,0.00319671630859375
5,-6.3203125,-1.865234375,7.0625,-0.06500244140625,0.06390380859375,-0.0511474609375
5,-6.19921875,-1.4697265625,7.53125,-0.034088134765625,0.03729248046875,-0.0308990478515625
5,-6.19921875,-1.5576171875,7.34765625,-0.07562255859375,-0.034088134765625,-0.034088134765625
5,-6.5,-1.8056640625,7.13671875,-0.07989501953125,-0.038360595703125,-0.0053253173828125
5,-6.4765625,-1.7333984375,7.09375,-0.0511474609375,-0.050079345703125,-0.00852203369140625
5,-6.3984375,-1.63671875,7.32421875,0.004261016845703125,-0.03302001953125,-0.0191802978515625
5,-6.30859375,-1.8876953125,7.20703125,0.055389404296875,0.007457733154296875,-0.01171875
5,-6.24609375,-1.8603515625,7.3046875,0.0191802978515625,0.00319671630859375,-0.01384735107421875
5,-6.23828125,-1.8857421875,7.234375,0.01384735107421875,0.00852203369140625,-0.020233154296875
5,-6.234375,-1.78515625,7.27734375,0.022369384765625,0.0276947021484375,-0.0010652542114257812
5,-6.20703125,-1.765625,7.33203125,-0.0010652542114257812,-0.0021305084228515625,0.01491546630859375
5,-6.2890625,-1.896484375,7.30859375,-0.00852203369140625,0.01384735107421875,0.004261016845703125
5,-6.30078125,-1.755859375,7.23828125,-0.012786865234375,0.020233154296875,-0.007457733154296875
5,-6.31640625,-1.787109375,7.19921875,0.010650634765625,0.012786865234375,-0.0021305084228515625
5,-6.3203125,-1.791015625,7.2421875,-0.0063934326171875,0.012786865234375,-0.004261016845703125
5,-6.28515625,-1.8232421875,7.25,0.00852203369140625,-0.00319671630859375,-0.00852203369140625
5,-6.28125,-1.775390625,7.265625,0.012786865234375,-0.0234375,-0.0053253173828125
5,-6.2734375,-1.8701171875,7.22265625,-0.010650634765625,-0.004261016845703125,0.0
