ActivityID,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
5,-9.015625,-1.5263671875,3.2421875,0.12890625,0.0234375,-0.073486328125
5,-9.046875,-1.564453125,3.2890625,0.1268310546875,0.0181121826171875,-0.078857421875
5,-9.0390625,-1.54296875,3.296875,0.137451171875,0.01171875,-0.07135009765625
5,-9.0859375,-1.5849609375,3.31640625,0.149169921875,0.00959014892578125,-0.05859375
5,-9.0078125,-1.61328125,3.3046875,0.15234375,0.0,-0.061798095703125
5,1.9873046875,4.17578125,9.84375,0.378173828125,0.0,0.043670654296875
5,0.86083984375,3.111328125,8.7109375,0.138427734375,-0.0809326171875,0.120361328125
5,1.06640625,3.3984375,9.6796875,0.26953125,-0.07135009765625,0.1640625
5,1.326171875,3.849609375,9.2109375,-0.06500244140625,0.0308990478515625,-0.0308990478515625
5,1.1884765625,3.876953125,9.15625,-0.1800537109375,-0.00959014892578125,-0.045806884765625
5,1.1328125,3.34765625,9.1953125,-0.0809326171875,-0.0287628173828125,-0.06390380859375
5,1.2646484375,3.85546875,9.734375,0.9365234375,0.19921875,0.143798828125
5,0.496826171875,4.54296875,9.671875,0.057525634765625,-0.39404296875,0.17041015625
5,2.109375,4.390625,8.28125,0.22802734375,0.07562255859375,0.301513671875
5,2.16015625,3.958984375,8.1328125,0.24072265625,0.442138671875,0.2705078125
5,1.01953125,3.4296875,9.0078125,0.03302001953125,0.414306640625,0.3037109375
5,-0.90380859375,2.84375,9.296875,-1.197265625,0.0511474609375,0.328125
5,-0.1531982421875,2.92578125,13.0390625,-0.2418212890625,-0.283447265625,-0.046875
5,1.578125,2.939453125,9.015625,-0.1832275390625,-0.0543212890625,0.0276947021484375
5,1.1181640625,2.642578125,9.265625,-0.045806884765625,-0.01491546630859375,-0.0628662109375
5,1.4794921875,3.234375,9.25,-0.0298309326171875,-0.00852203369140625,-0.073486328125
5,1.51171875,3.1640625,9.2734375,-0.0745849609375,0.07244873046875,-0.022369384765625
5,1.4169921875,2.763671875,9.359375,-0.059661865234375,0.053253173828125,-0.01384735107421875
5,1.416015625,2.791015625,9.3515625,-0.06500244140625,0.057525634765625,0.0159759521484375
5,1.3046875,2.80078125,9.390625,-0.2066650390625,0.020233154296875,0.11505126953125
5,2.046875,2.4453125,9.5859375,0.71142578125,0.1363525390625,-0.354736328125
5,1.134765625,3.177734375,10.140625,-0.102294921875,-0.150146484375,-0.18212890625
5,1.572265625,1.966796875,8.4765625,0.1715087890625,0.0063934326171875,-0.196044921875
5,0.9697265625,3.86328125,8.6875,-0.045806884765625,0.09375,0.1800537109375
5,-0.322021484375,3.125,7.89453125,-0.65283203125,0.15869140625,0.33349609375
5,-0.1903076171875,4.68359375,13.0859375,-0.2247314453125,0.04046630859375,0.18115234375
5,1.001953125,3.16796875,8.8828125,-0.11505126953125,-0.0298309326171875,0.0809326171875
5,1.1748046875,2.71484375,9.46875,0.0010652542114257812,-0.034088134765625,-0.02130126953125
5,0.916015625,2.828125,9.25,-0.00959014892578125,0.007457733154296875,-0.045806884765625
5,0.8798828125,2.693359375,9.4140625,0.047943115234375,0.01171875,-0.03515625
5,0.93994140625,2.775390625,9.34375,-0.0234375,0.047943115234375,0.0234375
5,0.8740234375,2.6015625,9.28125,0.02557373046875,0.04046630859375,-0.0010652542114257812
5,0.89892578125,2.88671875,9.5078125,0.034088134765625,-0.012786865234375,0.0191802978515625
5,0.89892578125,2.810546875,9.34375,0.01491546630859375,0.004261016845703125,0.024505615234375
5,0.8701171875,2.697265625,9.4375,0.034088134765625,0.0745849609375,0.0287628173828125
5,0.9482421875,2.83203125,9.2890625,-0.0021305084228515625,0.022369384765625,0.0053253173828125
5,0.72802734375,2.908203125,9.421875,-0.00959014892578125,0.004261016845703125,-0.0181121826171875
5,0.78076171875,2.755859375,9.390625,0.004261016845703125,0.03302001953125,-0.024505615234375
5,0.8369140625,2.9921875,9.40625,-0.0159759521484375,0.0276947021484375,-0.0010652542114257812
5,0.7041015625,2.8203125,9.4609375,0.041534423828125,0.007457733154296875,0.020233154296875
5,0.826171875,2.72265625,9.3984375,0.01491546630859375,0.0426025390625,0.0159759521484375
5,0.6572265625,2.849609375,9.3828125,0.0426025390625,0.0181121826171875,-0.01491546630859375
5,0.70263671875,2.880859375,9.359375,-0.036224365234375,-0.0010652542114257812,-0.0191802978515625
5,0.64404296875,2.822265625,9.4375,0.045806884765625,0.01491546630859375,-0.020233154296875
5,0.5732421875,2.826171875,9.3828125,-0.03515625,0.046875,0.0266265869140625
5,0.6953125,2.775390625,9.390625,0.08416748046875,0.010650634765625,-0.0308990478515625
5,0.599609375,2.94921875,9.421875,0.00852203369140625,-0.0191802978515625,0.0021305084228515625
5,0.63818359375,2.84375,9.375,-0.07989501953125,-0.022369384765625,-0.0021305084228515625
5,0.7314453125,2.734375,9.3828125,-0.0053253173828125,-0.020233154296875,-0.02130126953125
5,0.7734375,2.744140625,9.390625,-0.02557373046875,0.01384735107421875,-0.0191802978515625
5,0.689453125,2.798828125,9.40625,0.012786865234375,0.0010652542114257812,0.01171875
5,0.65234375,2.765625,9.3984375,-0.004261016845703125,0.0170440673828125,0.00852203369140625
5,0.72314453125,2.68359375,9.453125,0.0053253173828125,0.00959014892578125,0.0063934326171875
5,0.70263671875,2.662109375,9.390625,-0.010650634765625,0.0063934326171875,0.0053253173828125
5,0.658203125,2.73828125,9.3828125,-0.0010652542114257812,-0.00319671630859375,-0.00959014892578125
5,0.7109375,2.740234375,9.4296875,-0.0053253173828125,-0.004261016845703125,0.0010652542114257812
5,0.70751953125,2.755859375,9.390625,-0.024505615234375,0.0191802978515625,0.00852203369140625
5,0.66455078125,2.7421875,9.3515625,-0.0894775390625,0.010650634765625,0.00959014892578125
5,0.55908203125,2.53515625,9.46875,-0.047943115234375,-0.0063934326171875,-0.0298309326171875
5,0.60205078125,2.490234375,9.46875,0.02557373046875,-0.061798095703125,-0.050079345703125
5,0.7744140625,2.513671875,9.4453125,0.004261016845703125,-0.04046630859375,-0.0063934326171875
5,0.7578125,2.525390625,9.40625,0.053253173828125,-0.007457733154296875,-0.004261016845703125
5,0.8330078125,2.591796875,9.4921875,0.012786865234375,0.010650634765625,-0.0063934326171875
5,0.763671875,2.732421875,9.4609375,-0.0394287109375,-0.04473876953125,0.020233154296875
5,0.705078125,2.6796875,9.4453125,-0.12249755859375,-0.05218505859375,-0.0170440673828125
5,0.7841796875,2.572265625,9.4375,-0.1395263671875,-0.120361328125,-0.04046630859375
5,0.8310546875,2.037109375,9.3671875,-0.0980224609375,0.0863037109375,0.03729248046875
5,1.251953125,2.728515625,9.53125,-0.34716796875,0.0287628173828125,0.120361328125
5,0.794921875,2.701171875,9.8984375,-0.343994140625,-0.3388671875,0.273681640625
5,0.83203125,2.17578125,9.53125,-0.306884765625,-0.08306884765625,0.572265625
5,1.6005859375,1.193359375,9.1484375,0.5849609375,0.40380859375,-0.271728515625
5,2.208984375,1.9560546875,10.53125,0.125732421875,0.1895751953125,-0.46240234375
5,2.640625,0.176025390625,8.703125,0.04046630859375,0.23974609375,0.090576171875
5,-0.9169921875,1.267578125,9.3125,-0.59765625,-0.120361328125,0.414306640625
5,-0.041900634765625,2.69921875,11.8515625,0.202392578125,-0.28759765625,-0.02130126953125
5,0.69189453125,2.880859375,7.73828125,-0.173583984375,0.1534423828125,-0.045806884765625
5,0.83935546875,1.6201171875,9.9921875,-0.1566162109375,-0.0010652542114257812,-0.067138671875
5,0.6513671875,2.24609375,9.5,-0.045806884765625,0.0692138671875,-0.01171875
5,0.70654296875,2.091796875,9.5390625,-0.0809326171875,-0.020233154296875,-0.07672119140625
5,0.85107421875,2.154296875,9.5703125,-0.1011962890625,-0.0511474609375,-0.0308990478515625
5,0.689453125,2.0703125,9.78125,-0.1395263671875,-0.00959014892578125,0.0159759521484375
5,0.7109375,1.9599609375,9.6875,-0.024505615234375,-0.0745849609375,-0.02557373046875
5,0.93603515625,1.5634765625,9.671875,0.1417236328125,0.05859375,-0.160888671875
5,0.91796875,2.1875,9.7578125,-0.07672119140625,-0.0021305084228515625,0.034088134765625
5,0.87890625,1.7490234375,9.6328125,0.067138671875,0.078857421875,0.0021305084228515625
5,0.6884765625,2.015625,9.71875,-0.0426025390625,-0.05218505859375,0.04473876953125
5,0.71923828125,1.6494140625,9.6171875,0.041534423828125,0.0010652542114257812,0.04473876953125
5,0.82470703125,1.80859375,9.671875,0.09478759765625,0.022369384765625,0.0010652542114257812
5,0.8369140625,1.8564453125,9.5234375,0.0543212890625,0.050079345703125,0.061798095703125
5,0.68359375,1.7216796875,9.6875,0.0266265869140625,0.0159759521484375,0.0287628173828125
5,0.7421875,2.1171875,9.578125,0.05218505859375,0.03302001953125,-0.0010652542114257812
5,0.7578125,2.060546875,9.6484375,-0.022369384765625,0.00319671630859375,0.00852203369140625
5,0.6787109375,1.828125,9.5859375,0.0053253173828125,0.01384735107421875,-0.0063934326171875
5,0.68115234375,1.9287109375,9.640625,-0.0426025390625,0.01171875,-0.0181121826171875
5,0.65966796875,1.9296875,9.71875,0.04473876953125,-0.0159759521484375,0.020233154296875
5,0.763671875,1.88671875,9.5625,0.073486328125,0.053253173828125,0.10760498046875
5,-0.112548828125,1.662109375,10.0078125,0.7841796875,0.0308990478515625,0.272705078125
5,-1.6806640625,3.12890625,10.7578125,0.22900390625,-0.272705078125,0.25146484375
5,-2.40234375,2.146484375,9.5078125,-0.1875,-0.46875,0.14599609375
5,-0.332763671875,1.36328125,8.9765625,-0.0703125,-0.15234375,-0.108642578125
5,2.232421875,1.21484375,8.2265625,-0.94384765625,0.5888671875,-0.03302001953125
5,3.984375,1.185546875,6.97265625,-1.2294921875,1.2802734375,-0.272705078125
5,3.974609375,1.3974609375,8.1171875,-0.85546875,0.93017578125,-0.2386474609375
5,1.4892578125,2.365234375,10.5625,-0.3388671875,1.158203125,0.45703125
5,-2.5625,-3.54296875,12.1484375,0.31640625,-0.45068359375,0.54736328125
5,-2.419921875,-0.77099609375,9.03125,1.6748046875,-0.1512451171875,-0.564453125
5,-2.4921875,1.23046875,10.515625,0.419677734375,-0.2705078125,-0.30029296875
5,-1.1748046875,1.14453125,9.0,-0.1651611328125,0.84814453125,0.0053253173828125
5,-2.943359375,1.4794921875,10.125,-0.43359375,0.07135009765625,0.1300048828125
5,-2.8984375,0.6259765625,9.5546875,-0.21728515625,-0.15869140625,-0.114013671875
5,-1.8935546875,-0.7412109375,9.96875,0.1640625,0.05859375,-0.046875
5,-1.5947265625,0.06463623046875,9.7109375,-0.024505615234375,0.2120361328125,0.01491546630859375
