ActivityID,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
6,-22.3125,1.3583984375,11.0703125,0.07989501953125,-0.336669921875,-0.1949462890625
6,-9.5546875,1.7841796875,7.01171875,-0.0308990478515625,-0.1832275390625,-0.16943359375
6,-3.103515625,0.09454345703125,4.2734375,0.007457733154296875,-0.034088134765625,0.01491546630859375
6,-1.7138671875,1.498046875,5.828125,-0.33447265625,0.26416015625,-0.034088134765625
6,-1.33203125,3.744140625,8.1328125,0.11505126953125,-0.29931640625,0.0266265869140625
6,0.1065673828125,5.5703125,8.0234375,0.004261016845703125,-0.81298828125,0.49853515625
6,-0.81884765625,5.21484375,9.328125,-0.26953125,-0.39306640625,0.283447265625
6,0.349609375,5.09375,8.5078125,-0.149169921875,-0.046875,0.00959014892578125
6,1.0029296875,4.38671875,8.1171875,0.0063934326171875,-0.012786865234375,-0.0276947021484375
6,1.48046875,4.625,8.4375,-0.260009765625,0.25244140625,0.090576171875
6,2.46875,4.8359375,7.875,-0.3857421875,0.90771484375,0.307861328125
6,2.89453125,5.8203125,8.0546875,-2.177734375,2.15234375,1.244140625
6,-0.498046875,1.7138671875,9.890625,-1.39453125,3.181640625,0.17578125
6,-0.736328125,1.62890625,9.765625,-5.77734375,3.474609375,2.22265625
6,-1.8759765625,2.1328125,9.296875,-4.203125,-3.8828125,2.5703125
6,-1.595703125,1.7333984375,8.703125,-4.6328125,-6.09765625,-1.7744140625
6,-3.24609375,-0.07781982421875,5.0703125,1.4462890625,-4.36328125,-6.42578125
6,-6.70703125,-3.14453125,11.4140625,-1.7802734375,-2.4140625,-5.94921875
6,-7.96875,1.5244140625,4.57421875,1.8544921875,1.1865234375,-5.078125
6,-18.75,-9.1171875,11.8203125,2.064453125,-0.031951904296875,-4.3203125
6,-12.4140625,-8.2421875,11.8203125,2.283203125,-1.458984375,-2.705078125
6,-21.140625,-24.96875,7.6328125,2.064453125,-1.8984375,0.8544921875
6,-8.296875,-14.859375,-1.52734375,-2.162109375,3.322265625,2.4296875
6,-3.1640625,-4.70703125,-1.2080078125,-6.48046875,7.06640625,4.75390625
