ActivityID,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
3,2.13671875,2.986328125,10.3515625,-0.320556640625,-0.10760498046875,-1.388671875
3,3.390625,2.201171875,13.046875,-0.21630859375,0.0777587890625,-0.71142578125
3,-0.92529296875,-0.0227508544921875,12.03125,-0.360107421875,-0.28662109375,-0.7021484375
3,-0.038299560546875,2.05859375,9.4140625,0.32275390625,-0.2269287109375,-0.1597900390625
3,0.25146484375,2.720703125,6.265625,-0.43994140625,0.58251953125,0.6474609375
3,-0.4609375,3.392578125,7.02734375,-1.662109375,1.33984375,1.3212890625
3,0.1519775390625,3.29296875,9.265625,-0.418701171875,1.1689453125,1.1015625
3,-1.6474609375,1.654296875,9.171875,0.07672119140625,1.4775390625,1.3125
3,-3.375,0.80322265625,9.71875,-2.2109375,-0.185302734375,1.140625
3,-3.15625,1.2451171875,20.171875,-1.7685546875,-0.923828125,0.31005859375
3,0.35205078125,1.5205078125,11.671875,-6.24609375,-0.775390625,-1.046875
3,5.65234375,1.484375,1.9189453125,-0.4091796875,0.5400390625,-2.40625
3,2.35546875,-0.96826171875,4.27734375,-1.2509765625,1.93359375,-0.365478515625
3,-2.07421875,-23.625,14.0703125,-1.38671875,0.5283203125,0.7998046875
3,-3.361328125,-7.765625,3.29296875,-2.212890625,-0.031951904296875,2.75
3,-3.23828125,5.30859375,-1.9931640625,-0.06500244140625,-2.7734375,0.33544921875
3,-6.17578125,-1.7802734375,-0.36865234375,-0.6005859375,-2.400390625,0.62646484375
3,-8.1953125,-29.921875,4.28125,-0.254638671875,-0.63916015625,-0.29296875
3,0.136474609375,-7.9765625,2.927734375,0.320556640625,1.48046875,-1.6435546875
3,5.75390625,-0.3291015625,2.07421875,1.017578125,3.3828125,-2.185546875
3,3.072265625,-4.75,2.1875,0.09375,1.2900390625,-0.1395263671875
3,-8.171875,-34.53125,0.39990234375,0.11932373046875,0.202392578125,0.185302734375
3,-4.87890625,-7.171875,-1.6572265625,-0.86181640625,-1.1640625,1.712890625
3,-2.482421875,4.6796875,-0.333984375,-1.263671875,-2.72265625,-0.03515625
3,-5.24609375,-1.2734375,-1.771484375,0.207763671875,-1.66796875,-0.4091796875
3,-7.12890625,-33.34375,1.251953125,-0.9716796875,-0.11505126953125,-0.55615234375
3,2.84765625,-8.0,2.83203125,0.64990234375,1.9423828125,-1.427734375
3,4.92578125,3.171875,1.119140625,2.060546875,3.857421875,-1.240234375
